601.0,1944.117134249416
602.0,1959.2444352605648
603.0,1944.9073048641374
604.0,1908.818837741134
605.0,1876.2912922478622
606.0,1845.7074187710664
607.0,1835.444374954628
608.0,1833.1467343012705
609.0,1857.1769514623518
610.0,1888.209932171748
611.0,1912.0752403422346
612.0,1934.7882297122114
613.0,1946.4208462535648
614.0,1957.408162043039
615.0,2001.6663938294018
616.0,2034.6991933208856
617.0,1931.2543685957253
618.0,1850.4790474462022
619.0,1900.621645320198
620.0,1955.1647618874792
621.0,2025.391881410425
622.0,2077.6186520431447
623.0,2085.903758867455
624.0,2071.2716014519037
625.0,2016.2843056261322
626.0,1957.5283063520858
627.0,1893.851355353904
628.0,1876.3095681393895
629.0,1903.9532105372336
630.0,1933.002359346643
631.0,1963.0827326938024
632.0,1946.4992889292216
633.0,1904.6009223230508
634.0,1871.4693084422331
635.0,1841.750370462561
636.0,1861.4474464609787
637.0,1894.1697695099806
638.0,1938.7802906922466
639.0,1985.2796425200925
640.0,1957.3490483302228
641.0,1924.2734404977969
642.0,1904.5135234638324
643.0,1887.0375356494685
644.0,1896.7476730619653
645.0,1903.2971600290396
646.0,1891.7948783447418
647.0,1884.409145968369
648.0,1891.567559242935
649.0,1911.8932679802958
650.0,1964.1297211822668
651.0,1975.6135650280014
652.0,1915.769134411947
653.0,1876.0116005703915
654.0,1862.3227232045629
655.0,1869.8177681617844
656.0,1897.9365133004935
657.0,1914.4546222775361
658.0,1922.5100049782204
659.0,1910.6829546798022
660.0,1888.140564220896
661.0,1872.661565257972
662.0,1859.911759709618
663.0,1853.8618315702133
664.0,1849.5629309271933
665.0,1859.3805898885144
666.0,1871.412739227378
667.0,1867.204827586207
668.0,1861.621273076127
669.0,1820.7122293092739
670.0,1784.198677988073
671.0,1798.9287791029292
672.0,1818.1360308529931
673.0,1862.6146411718942
674.0,1895.8864704418172
675.0,1889.8840850445968
676.0,1874.5340907441027
677.0,1836.6938003629773
678.0,1810.1796560020744
679.0,1803.3614034742027
680.0,1793.5175424185854
681.0,1779.7693573947315
682.0,1786.0111738656985
683.0,1811.5978992999742
684.0,1844.136515789474
685.0,1881.7154631578953
686.0,1868.2029543663136
687.0,1827.3245059116362
688.0,1772.9885550946324
689.0,1713.4915366865428
690.0,1778.1124911589345
691.0,1874.8762972258266
692.0,1930.6522927815822
693.0,1980.075130367145
694.0,1947.0733885921688
695.0,1908.4616172154506
696.0,1858.081529064037
697.0,1811.3286116988174
698.0,1806.062588052271
699.0,1798.9645665024625
700.0,1781.6459250712992
701.0,1769.461235675395
702.0,1775.1132968628465
703.0,1791.1478107239145
704.0,1831.9946267371895
705.0,1857.925739642209
706.0,1858.0859677988074
707.0,1848.941483536428
708.0,1827.8629250712995
709.0,1811.6575664799836
710.0,1800.141802115744
711.0,1808.7458200155554
712.0,1831.847712678247
713.0,1869.225408296603
714.0,1914.1992221415605
715.0,1865.2450385812078
716.0,1780.5198778261783
717.0,1764.1544828104745
718.0,1765.3300078299196
719.0,1787.6418384754993
720.0,1813.1875994296088
721.0,1808.6081985065339
722.0,1803.2581252268608
723.0,1911.4432431941937
724.0,2003.4181916515408
725.0,1913.6769419756263
726.0,1836.2070579755234
727.0,1826.4616732005807
728.0,1815.8938716619132
729.0,1802.493301270417
730.0,1784.8643964220887
731.0,1757.203001555612
732.0,1742.3258537647794
733.0,1749.4042607342878
734.0,1765.4317912885676
735.0,1792.8676222452698
736.0,1835.509771428573
737.0,1892.6977413533823
738.0,1906.1785416925957
739.0,1888.3456232109531
740.0,1855.2243317085838
741.0,1814.0218427275101
742.0,1813.5891308270673
743.0,1828.56657443609
744.0,1851.4641354490761
745.0,1876.3764980294536
746.0,1857.813049364792
747.0,1832.6841927404723
748.0,1810.9567013222716
749.0,1789.9648610246836
750.0,1812.4954563368592
751.0,1832.9973254342754
752.0,1831.2026663728286
753.0,1828.675555613171
754.0,1822.1523510500388
755.0,1817.2077884256378
756.0,1817.6573839452396
757.0,1819.8229642208971
758.0,1826.0308978480684
759.0,1831.6910479647395
760.0,1836.416482240083
761.0,1829.6765734287487
762.0,1808.4034973034636
763.0,1805.3862980036301
764.0,1819.7274958257717
765.0,1820.917735908737
766.0,1812.7440257713245
767.0,1799.350123625803
768.0,1783.2139485583896
769.0,1811.3008902255658
770.0,1855.9775819548895
771.0,1829.2405125226855
772.0,1784.5047074928718
773.0,1759.8748032565868
774.0,1738.2439175482277
775.0,1749.4659865698723
776.0,1762.7123034482752
777.0,1775.5170739953328
778.0,1785.7640049782208
779.0,1768.405573117611
780.0,1748.2032917811782
781.0,1712.6616791288577
782.0,1698.463253046408
783.0,1756.5731830438158
784.0,1800.5673145612943
785.0,1811.5302890479152
786.0,1804.8499201451912
787.0,1768.2567129893703
788.0,1739.2593160487427
789.0,1719.8317816956182
790.0,1713.6543424600707
791.0,1720.0052032773283
792.0,1715.7819727767694
793.0,1704.0759836660616
794.0,1704.647218926627
795.0,1711.6251810733734
